ensembl_gene_id	chromosome_name	external_gene_name	transcript_count	description
ENSG00000182952	6	HMGN4	2	high mobility group nucleosomal binding domain 4 [Source:HGNC Symbol;Acc:4989]
ENSG00000182957	13	SPATA13	12	spermatogenesis associated 13 [Source:HGNC Symbol;Acc:23222]
ENSG00000182963	17	GJC1	9	gap junction protein, gamma 1, 45kDa [Source:HGNC Symbol;Acc:4280]
ENSG00000182973	3	CNOT10	20	CCR4-NOT transcription complex, subunit 10 [Source:HGNC Symbol;Acc:23817]
ENSG00000182979	14	MTA1	20	metastasis associated 1 [Source:HGNC Symbol;Acc:7410]
ENSG00000182985	11	CADM1	20	cell adhesion molecule 1 [Source:HGNC Symbol;Acc:5951]
ENSG00000182986	19	ZNF320	14	zinc finger protein 320 [Source:HGNC Symbol;Acc:13842]
ENSG00000182993	12	C12orf60	4	chromosome 12 open reading frame 60 [Source:HGNC Symbol;Acc:28726]
ENSG00000183010	17	PYCR1	15	pyrroline-5-carboxylate reductase 1 [Source:HGNC Symbol;Acc:9721]
ENSG00000183011	17	LSMD1	8	LSM domain containing 1 [Source:HGNC Symbol;Acc:28212]
ENSG00000183020	11	AP2A2	23	adaptor-related protein complex 2, alpha 2 subunit [Source:HGNC Symbol;Acc:562]
ENSG00000183044	16	ABAT	16	4-aminobutyrate aminotransferase [Source:HGNC Symbol;Acc:23]
ENSG00000183049	10	CAMK1D	3	calcium/calmodulin-dependent protein kinase ID [Source:HGNC Symbol;Acc:19341]
ENSG00000183060	15	LYSMD4	10	LysM, putative peptidoglycan-binding, domain containing 4 [Source:HGNC Symbol;Acc:26571]
ENSG00000183077	17	AFMID	15	arylformamidase [Source:HGNC Symbol;Acc:20910]
ENSG00000183087	13	GAS6	9	growth arrest-specific 6 [Source:HGNC Symbol;Acc:4168]
ENSG00000183091	2	NEB	21	nebulin [Source:HGNC Symbol;Acc:7720]
ENSG00000183098	13	GPC6	1	glypican 6 [Source:HGNC Symbol;Acc:4454]
ENSG00000183137	6	CEP57L1	25	centrosomal protein 57kDa-like 1 [Source:HGNC Symbol;Acc:21561]
ENSG00000183150	12	GPR19	5	G protein-coupled receptor 19 [Source:HGNC Symbol;Acc:4473]
ENSG00000183155	1	RABIF	1	RAB interacting factor [Source:HGNC Symbol;Acc:9797]
ENSG00000183161	11	FANCF	1	Fanconi anemia, complementation group F [Source:HGNC Symbol;Acc:3587]
ENSG00000183166	7	CALN1	7	calneuron 1 [Source:HGNC Symbol;Acc:13248]
ENSG00000183172	22	SMDT1	3	single-pass membrane protein with aspartate-rich tail 1 [Source:HGNC Symbol;Acc:25055]
ENSG00000183207	19	RUVBL2	12	RuvB-like AAA ATPase 2 [Source:HGNC Symbol;Acc:10475]
ENSG00000183248	19	CTD-3193O13.9	3	Protein FLJ22184  [Source:UniProtKB/TrEMBL;Acc:F5H1R7]
ENSG00000183255	21	PTTG1IP	7	pituitary tumor-transforming 1 interacting protein [Source:HGNC Symbol;Acc:13524]
ENSG00000183258	5	DDX41	17	DEAD (Asp-Glu-Ala-Asp) box polypeptide 41 [Source:HGNC Symbol;Acc:18674]
ENSG00000183283	12	DAZAP2	15	DAZ associated protein 2 [Source:HGNC Symbol;Acc:2684]
ENSG00000183287	18	CCBE1	4	collagen and calcium binding EGF domains 1 [Source:HGNC Symbol;Acc:29426]
ENSG00000183291	1	SEP15	6	Homo sapiens 15 kDa selenoprotein (SEP15), transcript variant 2, mRNA. [Source:RefSeq mRNA;Acc:NM_203341]
ENSG00000183309	8	ZNF623	3	zinc finger protein 623 [Source:HGNC Symbol;Acc:29084]
ENSG00000183323	5	CCDC125	7	coiled-coil domain containing 125 [Source:HGNC Symbol;Acc:28924]
ENSG00000183337	X	BCOR	11	BCL6 corepressor [Source:HGNC Symbol;Acc:20893]
ENSG00000183340	11	JRKL	3	jerky homolog-like (mouse) [Source:HGNC Symbol;Acc:6200]
ENSG00000183354	9	KIAA2026	6	KIAA2026 [Source:HGNC Symbol;Acc:23378]
ENSG00000183386	1	FHL3	5	four and a half LIM domains 3 [Source:HGNC Symbol;Acc:3704]
ENSG00000183426	16	NPIPA1	8	nuclear pore complex interacting protein family, member A1 [Source:HGNC Symbol;Acc:7909]
ENSG00000183431	1	SF3A3	9	splicing factor 3a, subunit 3, 60kDa [Source:HGNC Symbol;Acc:10767]
ENSG00000183439	4	TRIM61	1	tripartite motif containing 61 [Source:HGNC Symbol;Acc:24339]
ENSG00000183474	5	GTF2H2C	16	general transcription factor IIH, polypeptide 2C [Source:HGNC Symbol;Acc:31394]
ENSG00000183475	15	ASB7	4	ankyrin repeat and SOCS box containing 7 [Source:HGNC Symbol;Acc:17182]
ENSG00000183486	21	MX2	14	myxovirus (influenza virus) resistance 2 (mouse) [Source:HGNC Symbol;Acc:7533]
ENSG00000183495	12	EP400	5	E1A binding protein p400 [Source:HGNC Symbol;Acc:11958]
ENSG00000183496	15	MEX3B	2	mex-3 RNA binding family member B [Source:HGNC Symbol;Acc:25297]
ENSG00000183513	2	COA5	5	cytochrome c oxidase assembly factor 5 [Source:HGNC Symbol;Acc:33848]
ENSG00000183520	1	UTP11L	5	UTP11-like, U3 small nucleolar ribonucleoprotein, (yeast) [Source:HGNC Symbol;Acc:24329]
ENSG00000183527	21	PSMG1	5	proteasome (prosome, macropain) assembly chaperone 1 [Source:HGNC Symbol;Acc:3043]
ENSG00000183530	22	PRR14L	9	proline rich 14-like [Source:HGNC Symbol;Acc:28738]
ENSG00000183558	1	HIST2H2AA3	1	histone cluster 2, H2aa3 [Source:HGNC Symbol;Acc:4736]
ENSG00000183576	14	SETD3	8	SET domain containing 3 [Source:HGNC Symbol;Acc:20493]
ENSG00000183579	22	ZNRF3	4	zinc and ring finger 3 [Source:HGNC Symbol;Acc:18126]
ENSG00000183580	5	FBXL7	3	F-box and leucine-rich repeat protein 7 [Source:HGNC Symbol;Acc:13604]
ENSG00000183597	22	TANGO2	26	transport and golgi organization 2 homolog (Drosophila) [Source:HGNC Symbol;Acc:25439]
ENSG00000183605	10	SFXN4	9	sideroflexin 4 [Source:HGNC Symbol;Acc:16088]
ENSG00000183617	19	MRPL54	2	mitochondrial ribosomal protein L54 [Source:HGNC Symbol;Acc:16685]
ENSG00000183624	3	HMCES	8	5-hydroxymethylcytosine (hmC) binding, ES cell-specific [Source:HGNC Symbol;Acc:24446]
ENSG00000183628	22	DGCR6	8	DiGeorge syndrome critical region gene 6 [Source:HGNC Symbol;Acc:2846]
ENSG00000183647	19	ZNF530	5	zinc finger protein 530 [Source:HGNC Symbol;Acc:29297]
ENSG00000183648	14	NDUFB1	6	NADH dehydrogenase (ubiquinone) 1 beta subcomplex, 1, 7kDa [Source:HGNC Symbol;Acc:7695]
ENSG00000183655	15	KLHL25	3	kelch-like family member 25 [Source:HGNC Symbol;Acc:25732]
ENSG00000183665	8	TRMT12	3	tRNA methyltransferase 12 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:26091]
ENSG00000183684	17	ALYREF	5	Aly/REF export factor [Source:HGNC Symbol;Acc:19071]
ENSG00000183688	17	FAM101B	1	family with sequence similarity 101, member B [Source:HGNC Symbol;Acc:28705]
ENSG00000183696	7	UPP1	14	uridine phosphorylase 1 [Source:HGNC Symbol;Acc:12576]
ENSG00000183722	13	LHFP	2	lipoma HMGIC fusion partner [Source:HGNC Symbol;Acc:6586]
ENSG00000183723	16	CMTM4	5	CKLF-like MARVEL transmembrane domain containing 4 [Source:HGNC Symbol;Acc:19175]
ENSG00000183726	1	TMEM50A	6	transmembrane protein 50A [Source:HGNC Symbol;Acc:30590]
ENSG00000183735	12	TBK1	8	TANK-binding kinase 1 [Source:HGNC Symbol;Acc:11584]
ENSG00000183741	22	CBX6	3	chromobox homolog 6 [Source:HGNC Symbol;Acc:1556]
ENSG00000183742	7	MACC1	5	metastasis associated in colon cancer 1 [Source:HGNC Symbol;Acc:30215]
ENSG00000183751	16	TBL3	7	transducin (beta)-like 3 [Source:HGNC Symbol;Acc:11587]
ENSG00000183763	3	TRAIP	11	TRAF interacting protein [Source:HGNC Symbol;Acc:30764]
ENSG00000183765	22	CHEK2	27	checkpoint kinase 2 [Source:HGNC Symbol;Acc:16627]
ENSG00000183778	21	B3GALT5	5	UDP-Gal:betaGlcNAc beta 1,3-galactosyltransferase, polypeptide 5 [Source:HGNC Symbol;Acc:920]
ENSG00000183783	4	KCTD8	2	potassium channel tetramerization domain containing 8 [Source:HGNC Symbol;Acc:22394]
ENSG00000183808	8	RBM12B	7	RNA binding motif protein 12B [Source:HGNC Symbol;Acc:32310]
ENSG00000183814	1	LIN9	6	lin-9 homolog (C. elegans) [Source:HGNC Symbol;Acc:30830]
ENSG00000183828	14	NUDT14	6	nudix (nucleoside diphosphate linked moiety X)-type motif 14 [Source:HGNC Symbol;Acc:20141]
ENSG00000183833	3	MAATS1	16	MYCBP-associated, testis expressed 1 [Source:HGNC Symbol;Acc:24010]
ENSG00000183837	X	PNMA3	4	paraneoplastic Ma antigen 3 [Source:HGNC Symbol;Acc:18742]
ENSG00000183850	19	ZNF730	3	zinc finger protein 730 [Source:HGNC Symbol;Acc:32470]
ENSG00000183853	1	KIRREL	6	kin of IRRE like (Drosophila) [Source:HGNC Symbol;Acc:15734]
ENSG00000183856	1	IQGAP3	4	IQ motif containing GTPase activating protein 3 [Source:HGNC Symbol;Acc:20669]
ENSG00000183864	22	TOB2	2	transducer of ERBB2, 2 [Source:HGNC Symbol;Acc:11980]
ENSG00000183873	3	SCN5A	14	sodium channel, voltage-gated, type V, alpha subunit [Source:HGNC Symbol;Acc:10593]
ENSG00000183878	Y	UTY	12	ubiquitously transcribed tetratricopeptide repeat containing, Y-linked [Source:HGNC Symbol;Acc:12638]
ENSG00000183889	16	NPIPA7	13	Protein PKD1P1  [Source:UniProtKB/TrEMBL;Acc:H0YEP2]
ENSG00000183891	2	TTC32	4	tetratricopeptide repeat domain 32 [Source:HGNC Symbol;Acc:32954]
ENSG00000183908	11	LRRC55	1	leucine rich repeat containing 55 [Source:HGNC Symbol;Acc:32324]
ENSG00000183941	1	HIST2H4A	4	histone cluster 2, H4a [Source:HGNC Symbol;Acc:4794]
ENSG00000183943	X	PRKX	4	protein kinase, X-linked [Source:HGNC Symbol;Acc:9441]
ENSG00000183955	12	SETD8	9	SET domain containing (lysine methyltransferase) 8 [Source:HGNC Symbol;Acc:29489]
ENSG00000183963	22	SMTN	21	smoothelin [Source:HGNC Symbol;Acc:11126]
ENSG00000183978	17	COA3	2	cytochrome c oxidase assembly factor 3 [Source:HGNC Symbol;Acc:24990]
ENSG00000184005	1	ST6GALNAC3	2	ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 3 [Source:HGNC Symbol;Acc:19343]
ENSG00000184007	1	PTP4A2	20	protein tyrosine phosphatase type IVA, member 2 [Source:HGNC Symbol;Acc:9635]
ENSG00000184009	17	ACTG1	15	actin, gamma 1 [Source:HGNC Symbol;Acc:144]
ENSG00000184012	21	TMPRSS2	11	transmembrane protease, serine 2 [Source:HGNC Symbol;Acc:11876]
ENSG00000184014	11	DENND5A	16	DENN/MADD domain containing 5A [Source:HGNC Symbol;Acc:19344]
ENSG00000184047	12	DIABLO	15	diablo, IAP-binding mitochondrial protein [Source:HGNC Symbol;Acc:21528]
ENSG00000184056	15	VPS33B	9	vacuolar protein sorting 33 homolog B (yeast) [Source:HGNC Symbol;Acc:12712]
ENSG00000184076	22	UQCR10	2	ubiquinol-cytochrome c reductase, complex III subunit X [Source:HGNC Symbol;Acc:30863]
ENSG00000184083	X	FAM120C	4	family with sequence similarity 120C [Source:HGNC Symbol;Acc:16949]
ENSG00000184110	16	EIF3C	14	eukaryotic translation initiation factor 3, subunit C [Source:HGNC Symbol;Acc:3279]
ENSG00000184117	22	NIPSNAP1	6	nipsnap homolog 1 (C. elegans) [Source:HGNC Symbol;Acc:7827]
ENSG00000184154	11	LRTOMT	22	leucine rich transmembrane and O-methyltransferase domain containing [Source:HGNC Symbol;Acc:25033]
ENSG00000184160	4	ADRA2C	2	adrenoceptor alpha 2C [Source:HGNC Symbol;Acc:283]
ENSG00000184162	19	NR2C2AP	7	nuclear receptor 2C2-associated protein [Source:HGNC Symbol;Acc:30763]
ENSG00000184164	22	CRELD2	11	cysteine-rich with EGF-like domains 2 [Source:HGNC Symbol;Acc:28150]
ENSG00000184178	4	SCFD2	3	sec1 family domain containing 2 [Source:HGNC Symbol;Acc:30676]
ENSG00000184182	2	UBE2F	22	ubiquitin-conjugating enzyme E2F (putative) [Source:HGNC Symbol;Acc:12480]
ENSG00000184194	X	GPR173	2	G protein-coupled receptor 173 [Source:HGNC Symbol;Acc:18186]
ENSG00000184203	3	PPP1R2	6	protein phosphatase 1, regulatory (inhibitor) subunit 2 [Source:HGNC Symbol;Acc:9288]
ENSG00000184205	X	TSPYL2	6	TSPY-like 2 [Source:HGNC Symbol;Acc:24358]
ENSG00000184207	16	PGP	2	phosphoglycolate phosphatase [Source:HGNC Symbol;Acc:8909]
ENSG00000184208	22	C22orf46	2	chromosome 22 open reading frame 46 [Source:HGNC Symbol;Acc:26294]
ENSG00000184209	12	SNRNP35	6	small nuclear ribonucleoprotein 35kDa (U11/U12) [Source:HGNC Symbol;Acc:30852]
ENSG00000184216	X	IRAK1	14	interleukin-1 receptor-associated kinase 1 [Source:HGNC Symbol;Acc:6112]
ENSG00000184220	3	CMSS1	9	cms1 ribosomal small subunit homolog (yeast) [Source:HGNC Symbol;Acc:28666]
ENSG00000184260	1	HIST2H2AC	1	histone cluster 2, H2ac [Source:HGNC Symbol;Acc:4738]
ENSG00000184277	15	TM2D3	15	TM2 domain containing 3 [Source:HGNC Symbol;Acc:24128]
ENSG00000184281	11	TSSC4	10	tumor suppressing subtransferable candidate 4 [Source:HGNC Symbol;Acc:12386]
ENSG00000184304	14	PRKD1	8	protein kinase D1 [Source:HGNC Symbol;Acc:9407]
ENSG00000184307	3	ZDHHC23	6	zinc finger, DHHC-type containing 23 [Source:HGNC Symbol;Acc:28654]
ENSG00000184344	12	GDF3	1	growth differentiation factor 3 [Source:HGNC Symbol;Acc:4218]
ENSG00000184348	6	HIST1H2AK	1	histone cluster 1, H2ak [Source:HGNC Symbol;Acc:4726]
ENSG00000184349	5	EFNA5	5	ephrin-A5 [Source:HGNC Symbol;Acc:3225]
ENSG00000184378	3	ACTRT3	1	actin-related protein T3 [Source:HGNC Symbol;Acc:24022]
ENSG00000184402	20	SS18L1	6	synovial sarcoma translocation gene on chromosome 18-like 1 [Source:HGNC Symbol;Acc:15592]
ENSG00000184408	7	KCND2	3	potassium voltage-gated channel, Shal-related subfamily, member 2 [Source:HGNC Symbol;Acc:6238]
ENSG00000184428	8	TOP1MT	19	topoisomerase (DNA) I, mitochondrial [Source:HGNC Symbol;Acc:29787]
ENSG00000184432	3	COPB2	13	coatomer protein complex, subunit beta 2 (beta prime) [Source:HGNC Symbol;Acc:2232]
ENSG00000184436	22	THAP7	8	THAP domain containing 7 [Source:HGNC Symbol;Acc:23190]
ENSG00000184445	12	KNTC1	16	kinetochore associated 1 [Source:HGNC Symbol;Acc:17255]
ENSG00000184465	6	WDR27	14	WD repeat domain 27 [Source:HGNC Symbol;Acc:21248]
ENSG00000184481	X	FOXO4	4	forkhead box O4 [Source:HGNC Symbol;Acc:7139]
ENSG00000184508	15	HDDC3	6	HD domain containing 3 [Source:HGNC Symbol;Acc:30522]
ENSG00000184515	X	BEX5	3	brain expressed, X-linked 5 [Source:HGNC Symbol;Acc:27990]
ENSG00000184517	16	ZFP1	9	ZFP1 zinc finger protein [Source:HGNC Symbol;Acc:23328]
ENSG00000184557	17	SOCS3	2	suppressor of cytokine signaling 3 [Source:HGNC Symbol;Acc:19391]
ENSG00000184575	12	XPOT	6	exportin, tRNA [Source:HGNC Symbol;Acc:12826]
ENSG00000184588	1	PDE4B	19	phosphodiesterase 4B, cAMP-specific [Source:HGNC Symbol;Acc:8781]
ENSG00000184602	16	SNN	1	stannin [Source:HGNC Symbol;Acc:11149]
ENSG00000184613	12	NELL2	20	NEL-like 2 (chicken) [Source:HGNC Symbol;Acc:7751]
ENSG00000184619	17	KRBA2	2	KRAB-A domain containing 2 [Source:HGNC Symbol;Acc:26989]
ENSG00000184634	X	MED12	9	mediator complex subunit 12 [Source:HGNC Symbol;Acc:11957]
ENSG00000184635	19	ZNF93	7	zinc finger protein 93 [Source:HGNC Symbol;Acc:13169]
ENSG00000184640	17	SEPT9	47	septin 9 [Source:HGNC Symbol;Acc:7323]
ENSG00000184661	8	CDCA2	5	cell division cycle associated 2 [Source:HGNC Symbol;Acc:14623]
ENSG00000184674	22	GSTT1	13	glutathione S-transferase theta 1 [Source:HGNC Symbol;Acc:4641]
ENSG00000184675	X	AMER1	3	APC membrane recruitment protein 1 [Source:HGNC Symbol;Acc:26837]
ENSG00000184677	1	ZBTB40	4	zinc finger and BTB domain containing 40 [Source:HGNC Symbol;Acc:29045]
ENSG00000184678	1	HIST2H2BE	1	histone cluster 2, H2be [Source:HGNC Symbol;Acc:4760]
ENSG00000184697	16	CLDN6	3	claudin 6 [Source:HGNC Symbol;Acc:2048]
ENSG00000184708	22	EIF4ENIF1	14	eukaryotic translation initiation factor 4E nuclear import factor 1 [Source:HGNC Symbol;Acc:16687]
ENSG00000184719	10	RNLS	5	renalase, FAD-dependent amine oxidase [Source:HGNC Symbol;Acc:25641]
ENSG00000184731	2	FAM110C	3	family with sequence similarity 110, member C [Source:HGNC Symbol;Acc:33340]
ENSG00000184743	11	ATL3	5	atlastin GTPase 3 [Source:HGNC Symbol;Acc:24526]
ENSG00000184752	12	NDUFA12	9	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 12 [Source:HGNC Symbol;Acc:23987]
ENSG00000184779	15	RPS17	10	ribosomal protein S17 [Source:HGNC Symbol;Acc:10397]
ENSG00000184787	21	UBE2G2	12	ubiquitin-conjugating enzyme E2G 2 [Source:HGNC Symbol;Acc:12483]
ENSG00000184809	21	C21orf88	4	chromosome 21 open reading frame 88 [Source:HGNC Symbol;Acc:16424]
ENSG00000184825	6	HIST1H2AH	1	histone cluster 1, H2ah [Source:HGNC Symbol;Acc:13671]
ENSG00000184831	X	APOO	5	apolipoprotein O [Source:HGNC Symbol;Acc:28727]
ENSG00000184840	5	TMED9	6	transmembrane emp24 protein transport domain containing 9 [Source:HGNC Symbol;Acc:24878]
ENSG00000184857	16	TMEM186	2	transmembrane protein 186 [Source:HGNC Symbol;Acc:24530]
ENSG00000184863	7	RBM33	10	RNA binding motif protein 33 [Source:HGNC Symbol;Acc:27223]
ENSG00000184867	X	ARMCX2	13	armadillo repeat containing, X-linked 2 [Source:HGNC Symbol;Acc:16869]
ENSG00000184886	17	PIGW	3	phosphatidylinositol glycan anchor biosynthesis, class W [Source:HGNC Symbol;Acc:23213]
ENSG00000184887	14	BTBD6	6	BTB (POZ) domain containing 6 [Source:HGNC Symbol;Acc:19897]
ENSG00000184897	3	H1FX	1	H1 histone family, member X [Source:HGNC Symbol;Acc:4722]
ENSG00000184898	2	RBM43	2	RNA binding motif protein 43 [Source:HGNC Symbol;Acc:24790]
ENSG00000184900	21	SUMO3	6	small ubiquitin-like modifier 3 [Source:HGNC Symbol;Acc:11124]
ENSG00000184903	7	IMMP2L	11	IMP2 inner mitochondrial membrane peptidase-like (S. cerevisiae) [Source:HGNC Symbol;Acc:14598]
ENSG00000184905	X	TCEAL2	3	transcription elongation factor A (SII)-like 2 [Source:HGNC Symbol;Acc:29818]
ENSG00000184924	2	PTRHD1	6	peptidyl-tRNA hydrolase domain containing 1 [Source:HGNC Symbol;Acc:33782]
ENSG00000184939	16	ZFP90	18	ZFP90 zinc finger protein [Source:HGNC Symbol;Acc:23329]
ENSG00000184949	22	FAM227A	12	family with sequence similarity 227, member A [Source:HGNC Symbol;Acc:44197]
ENSG00000184967	12	NOC4L	4	nucleolar complex associated 4 homolog (S. cerevisiae) [Source:HGNC Symbol;Acc:28461]
ENSG00000184983	22	NDUFA6	3	NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6, 14kDa [Source:HGNC Symbol;Acc:7690]
ENSG00000184990	14	SIVA1	8	SIVA1, apoptosis-inducing factor [Source:HGNC Symbol;Acc:17712]
ENSG00000184992	12	BRI3BP	1	BRI3 binding protein [Source:HGNC Symbol;Acc:14251]
ENSG00000185000	8	DGAT1	9	diacylglycerol O-acyltransferase 1 [Source:HGNC Symbol;Acc:2843]
ENSG00000185008	3	ROBO2	12	roundabout, axon guidance receptor, homolog 2 (Drosophila) [Source:HGNC Symbol;Acc:10250]
ENSG00000185009	10	AP3M1	4	adaptor-related protein complex 3, mu 1 subunit [Source:HGNC Symbol;Acc:569]
ENSG00000185024	14	BRF1	21	BRF1, RNA polymerase III transcription initiation factor 90 kDa subunit [Source:HGNC Symbol;Acc:11551]
ENSG00000185033	15	SEMA4B	21	sema domain, immunoglobulin domain (Ig), transmembrane domain (TM) and short cytoplasmic domain, (semaphorin) 4B [Source:HGNC Symbol;Acc:10730]
ENSG00000185043	15	CIB1	1	calcium and integrin binding 1 (calmyrin) [Source:HGNC Symbol;Acc:16920]
ENSG00000185049	4	NELFA	16	negative elongation factor complex member A [Source:HGNC Symbol;Acc:12768]
ENSG00000185055	7	EFCAB10	6	EF-hand calcium binding domain 10 [Source:HGNC Symbol;Acc:34531]
ENSG00000185070	14	FLRT2	7	fibronectin leucine rich transmembrane protein 2 [Source:HGNC Symbol;Acc:3761]
ENSG00000185085	11	INTS5	1	integrator complex subunit 5 [Source:HGNC Symbol;Acc:29352]
ENSG00000185088	15	RPS27L	7	ribosomal protein S27-like [Source:HGNC Symbol;Acc:18476]
ENSG00000185104	1	FAF1	6	Fas (TNFRSF6) associated factor 1 [Source:HGNC Symbol;Acc:3578]
ENSG00000185112	3	FAM43A	1	family with sequence similarity 43, member A [Source:HGNC Symbol;Acc:26888]
ENSG00000185115	15	NDNL2	1	necdin-like 2 [Source:HGNC Symbol;Acc:7677]
ENSG00000185122	8	HSF1	13	heat shock transcription factor 1 [Source:HGNC Symbol;Acc:5224]
ENSG00000185127	6	C6orf120	2	chromosome 6 open reading frame 120 [Source:HGNC Symbol;Acc:21247]
ENSG00000185129	5	PURA	3	purine-rich element binding protein A [Source:HGNC Symbol;Acc:9701]
ENSG00000185130	6	HIST1H2BL	1	histone cluster 1, H2bl [Source:HGNC Symbol;Acc:4748]
ENSG00000185158	17	LRRC37B	20	leucine rich repeat containing 37B [Source:HGNC Symbol;Acc:29070]
ENSG00000185163	12	DDX51	6	DEAD (Asp-Glu-Ala-Asp) box polypeptide 51 [Source:HGNC Symbol;Acc:20082]
ENSG00000185164	16	NOMO2	9	NODAL modulator 2 [Source:HGNC Symbol;Acc:22652]
ENSG00000185187	11	SIGIRR	23	single immunoglobulin and toll-interleukin 1 receptor (TIR) domain [Source:HGNC Symbol;Acc:30575]
ENSG00000185189	8	NRBP2	11	nuclear receptor binding protein 2 [Source:HGNC Symbol;Acc:19339]
ENSG00000185201	11	IFITM2	5	interferon induced transmembrane protein 2 [Source:HGNC Symbol;Acc:5413]
ENSG00000185215	14	TNFAIP2	13	tumor necrosis factor, alpha-induced protein 2 [Source:HGNC Symbol;Acc:11895]
ENSG00000185219	3	ZNF445	4	zinc finger protein 445 [Source:HGNC Symbol;Acc:21018]
ENSG00000185220	1	PGBD2	4	piggyBac transposable element derived 2 [Source:HGNC Symbol;Acc:19399]
ENSG00000185222	X	WBP5	2	WW domain binding protein 5 [Source:HGNC Symbol;Acc:30084]
ENSG00000185236	19	RAB11B	5	RAB11B, member RAS oncogene family [Source:HGNC Symbol;Acc:9761]
ENSG00000185238	11	PRMT3	6	protein arginine methyltransferase 3 [Source:HGNC Symbol;Acc:30163]
ENSG00000185246	14	PRPF39	12	pre-mRNA processing factor 39 [Source:HGNC Symbol;Acc:20314]
ENSG00000185252	22	ZNF74	9	zinc finger protein 74 [Source:HGNC Symbol;Acc:13144]
ENSG00000185262	17	UBALD2	3	UBA-like domain containing 2 [Source:HGNC Symbol;Acc:28438]
ENSG00000185272	21	RBM11	6	RNA binding motif protein 11 [Source:HGNC Symbol;Acc:9897]
ENSG00000185274	7	WBSCR17	4	Williams-Beuren syndrome chromosome region 17 [Source:HGNC Symbol;Acc:16347]
ENSG00000185278	1	ZBTB37	5	zinc finger and BTB domain containing 37 [Source:HGNC Symbol;Acc:28365]
ENSG00000185298	17	CCDC137	6	coiled-coil domain containing 137 [Source:HGNC Symbol;Acc:33451]
ENSG00000185304	2	RGPD2	4	RANBP2-like and GRIP domain containing 2 [Source:HGNC Symbol;Acc:32415]
ENSG00000185305	5	ARL15	6	ADP-ribosylation factor-like 15 [Source:HGNC Symbol;Acc:25945]
ENSG00000185324	16	CDK10	20	cyclin-dependent kinase 10 [Source:HGNC Symbol;Acc:1770]
ENSG00000185338	16	SOCS1	1	suppressor of cytokine signaling 1 [Source:HGNC Symbol;Acc:19383]
ENSG00000185339	22	TCN2	7	transcobalamin II [Source:HGNC Symbol;Acc:11653]
ENSG00000185344	12	ATP6V0A2	8	ATPase, H+ transporting, lysosomal V0 subunit a2 [Source:HGNC Symbol;Acc:18481]
ENSG00000185347	14	C14orf80	20	chromosome 14 open reading frame 80 [Source:HGNC Symbol;Acc:20127]
ENSG00000185359	17	HGS	17	hepatocyte growth factor-regulated tyrosine kinase substrate [Source:HGNC Symbol;Acc:4897]
